symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
TRX-USDT,SHORT,ریسک میانی,0.27940000,0.27979240,0.27861520,2025-12-20 08:43:06,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.279702,30m:EMA55=0.279469,1h:EMA21=0.27951,1h:EMA55=0.279306,4h:EMA21=0.279212,4h:EMA55=0.279185 | TF_RSI=5m:RSI=40.49,15m:RSI=39.17,30m:RSI=44.4,1h:RSI=49.37,4h:RSI=51.26 | TF_MACD=5m:MACD=-0.000129,5m:HIST=-1e-05,15m:MACD=-0.000112,15m:HIST=-7.7e-05,30m:MACD=6.4e-05,30m:HIST=-0.000113,1h:MACD=0.000177,1h:HIST=-1.5e-05,4h:MACD=0.000201,4h:HIST=0.0 | BS15=0.333 | RulesPassed=روند 1h;EMA21 30m;ورود + حجم;RSI;MACD;عدم واگرایی | Reasons=روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|نزدیکی سطح + حجم ≥1.15x|RSI: 4/5 همسو + 0 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
AVAX-USDT,LONG,ریسک میانی,12.24000000,12.19721520,12.32556960,2025-12-20 08:43:06,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=12.223105,30m:EMA55=12.100242,1h:EMA21=12.145905,1h:EMA55=12.043359,4h:EMA21=12.128796,4h:EMA55=12.563675 | TF_RSI=5m:RSI=54.91,15m:RSI=50.69,30m:RSI=54.78,1h:RSI=58.32,4h:RSI=51.09 | TF_MACD=5m:MACD=-0.000845,5m:HIST=0.001383,15m:MACD=-0.005212,15m:HIST=0.000268,30m:MACD=0.028035,30m:HIST=-0.016848,1h:MACD=0.101451,1h:HIST=-0.013566,4h:MACD=-0.095912,4h:HIST=0.103021 | BS15=0.72 | RulesPassed=EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.72 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 0 خیلی قوی|MACD: 0/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.72"
BTC-USDT,LONG,ریسک میانی,88253.30000000,88102.20459680,88555.49080640,2025-12-20 10:42:00,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=88179.04856,30m:EMA55=87834.598554,1h:EMA21=87955.617745,1h:EMA55=87533.016103,4h:EMA21=87574.208825,4h:EMA55=88332.989407 | TF_RSI=5m:RSI=40.89,15m:RSI=50.5,30m:RSI=54.48,1h:RSI=57.5,4h:RSI=53.75 | TF_MACD=5m:MACD=-13.214909,5m:HIST=-18.040027,15m:MACD=59.541147,15m:HIST=-12.726712,30m:MACD=126.873068,30m:HIST=-10.560807,1h:MACD=279.421235,1h:HIST=-9.327538,4h:MACD=15.437496,4h:HIST=277.576733 | BS15=0.522 | RulesPassed=EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.52 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 4/5 همسو + 0 خیلی قوی|MACD: 1/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.52"
OP-USDT,LONG,ریسک میانی,0.27770000,0.27681800,0.27946400,2025-12-20 10:42:00,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.277493,30m:EMA55=0.275261,1h:EMA21=0.275989,1h:EMA55=0.27535,4h:EMA21=0.278252,4h:EMA55=0.290642 | TF_RSI=5m:RSI=59.01,15m:RSI=50.75,30m:RSI=52.44,1h:RSI=55.25,4h:RSI=47.4 | TF_MACD=5m:MACD=0.000158,5m:HIST=0.000163,15m:MACD=-0.000481,15m:HIST=7.5e-05,30m:MACD=0.000283,30m:HIST=-0.000495,1h:MACD=0.001874,1h:HIST=-0.000397,4h:MACD=-0.004809,4h:HIST=0.002194 | BS15=0.6 | RulesPassed=EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.60 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 4/5 همسو + 0 خیلی قوی|MACD: 1/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.60"
NEAR-USDT,LONG,ریسک میانی,1.53510000,1.52766120,1.54997760,2025-12-20 11:05:44,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.521456,30m:EMA55=1.513186,1h:EMA21=1.516791,1h:EMA55=1.50939,4h:EMA21=1.520562,4h:EMA55=1.576618 | TF_RSI=5m:RSI=74.53,15m:RSI=64.66,30m:RSI=61.1,1h:RSI=57.78,4h:RSI=50.92 | TF_MACD=5m:MACD=0.003534,5m:HIST=0.001815,15m:MACD=-8.8e-05,15m:HIST=0.002551,30m:MACD=0.000304,30m:HIST=-7e-06,1h:MACD=0.007528,1h:HIST=-0.002168,4h:MACD=-0.012609,4h:HIST=0.010912 | BS15=0.773 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.77 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 1/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.77"
APT-USDT,LONG,ریسک بالا,1.65580000,1.64563480,1.67613040,2025-12-20 11:46:48,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.635078,30m:EMA55=1.597571,1h:EMA21=1.613842,1h:EMA55=1.57092,4h:EMA21=1.57733,4h:EMA55=1.621802 | TF_RSI=5m:RSI=62.43,15m:RSI=63.06,30m:RSI=62.9,1h:RSI=64.87,4h:RSI=62.18 | TF_MACD=5m:MACD=0.005111,5m:HIST=-5.1e-05,15m:MACD=0.006153,15m:HIST=0.002286,30m:MACD=0.013003,30m:HIST=-0.000893,1h:MACD=0.032022,1h:HIST=-0.001208,4h:MACD=0.012357,4h:HIST=0.023774 | BS15=0.462 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.46 (حد > 0.45)|RSI: 5/5 همسو + 0 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی"
ATOM-USDT,LONG,ریسک میانی,1.99900000,1.99172200,2.01355600,2025-12-20 11:46:48,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.973084,30m:EMA55=1.9486,1h:EMA21=1.959025,1h:EMA55=1.9445,4h:EMA21=1.964009,4h:EMA55=2.044118 | TF_RSI=5m:RSI=74.8,15m:RSI=71.73,30m:RSI=71.46,1h:RSI=66.65,4h:RSI=53.41 | TF_MACD=5m:MACD=0.006486,5m:HIST=0.001788,15m:MACD=0.006629,15m:HIST=0.002444,30m:MACD=0.011466,30m:HIST=0.0002,1h:MACD=0.021092,1h:HIST=0.001735,4h:MACD=-0.01941,4h:HIST=0.01918 | BS15=0.549 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21 + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.55 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 3 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
DOT-USDT,LONG,ریسک بالا,1.85870000,1.85099000,1.87412000,2025-12-20 11:46:48,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.842202,30m:EMA55=1.831494,1h:EMA21=1.836826,1h:EMA55=1.830062,4h:EMA21=1.845533,4h:EMA55=1.922971 | TF_RSI=5m:RSI=76.32,15m:RSI=67.4,30m:RSI=63.72,1h:RSI=59.35,4h:RSI=50.2 | TF_MACD=5m:MACD=0.005478,5m:HIST=0.00124,15m:MACD=0.00341,15m:HIST=0.002994,30m:MACD=0.003143,30m:HIST=0.001046,1h:MACD=0.009926,1h:HIST=-0.000498,4h:MACD=-0.018517,4h:HIST=0.01388 | BS15=0.852 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.85 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی"
ARB-USDT,LONG,ریسک بالا,0.19290000,0.19212120,0.19445760,2025-12-20 11:46:48,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.190731,30m:EMA55=0.18894,1h:EMA21=0.189779,1h:EMA55=0.188324,4h:EMA21=0.190311,4h:EMA55=0.196953 | TF_RSI=5m:RSI=83.18,15m:RSI=71.6,30m:RSI=64.95,1h:RSI=61.76,4h:RSI=51.72 | TF_MACD=5m:MACD=0.000779,5m:HIST=0.000214,15m:MACD=0.00028,15m:HIST=0.000459,30m:MACD=0.000335,30m:HIST=3e-06,1h:MACD=0.001617,1h:HIST=-0.000233,4h:MACD=-0.001826,4h:HIST=0.001842 | BS15=1.0 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 1.00 (حد > 0.45)|شکست سطح + حجم ≥1.15x|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 1.00"
NEAR-USDT,LONG,ریسک بالا,1.53930000,1.53242280,1.55305440,2025-12-20 11:46:48,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.522971,30m:EMA55=1.514073,1h:EMA21=1.51873,1h:EMA55=1.510414,4h:EMA21=1.522158,4h:EMA55=1.57524 | TF_RSI=5m:RSI=75.03,15m:RSI=67.85,30m:RSI=63.5,1h:RSI=59.05,4h:RSI=51.57 | TF_MACD=5m:MACD=0.005636,5m:HIST=0.001078,15m:MACD=0.00304,15m:HIST=0.003384,30m:MACD=0.001652,30m:HIST=0.001089,1h:MACD=0.008304,1h:HIST=-0.001096,4h:MACD=-0.009813,4h:HIST=0.010982 | BS15=1.0 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی"
OP-USDT,LONG,ریسک بالا,0.28300000,0.28172440,0.28555120,2025-12-20 12:14:35,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.278888,30m:EMA55=0.276074,1h:EMA21=0.276874,1h:EMA55=0.275727,4h:EMA21=0.278932,4h:EMA55=0.290472 | TF_RSI=5m:RSI=70.76,15m:RSI=69.12,30m:RSI=65.37,1h:RSI=63.39,4h:RSI=51.64 | TF_MACD=5m:MACD=0.001508,5m:HIST=0.000208,15m:MACD=0.001052,15m:HIST=0.000786,30m:MACD=0.001272,30m:HIST=0.00036,1h:MACD=0.002377,1h:HIST=4.6e-05,4h:MACD=-0.00367,4h:HIST=0.002628 | BS15=0.706 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.71 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.71"
POL-USDT,LONG,ریسک میانی,0.11190000,0.11145960,0.11278080,2025-12-20 12:14:34,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.10979,30m:EMA55=0.108551,1h:EMA21=0.108935,1h:EMA55=0.10832,4h:EMA21=0.109466,4h:EMA55=0.113468 | TF_RSI=5m:RSI=76.68,15m:RSI=81.84,30m:RSI=77.33,1h:RSI=69.01,4h:RSI=54.91 | TF_MACD=5m:MACD=0.000554,5m:HIST=8.2e-05,15m:MACD=0.000648,15m:HIST=0.000219,30m:MACD=0.000803,30m:HIST=0.000217,1h:MACD=0.001058,1h:HIST=0.000229,4h:MACD=-0.000973,4h:HIST=0.000989 | BS15=0.667 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21 + ساختار HH/HL در 3 کندل|روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.67 (حد > 0.45)|RSI: 5/5 همسو + 3 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی"
DOGE-USDT,LONG,ریسک بالا,0.13225000,0.13181080,0.13312840,2025-12-20 12:14:34,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.131431,30m:EMA55=0.130173,1h:EMA21=0.130632,1h:EMA55=0.129166,4h:EMA21=0.129739,4h:EMA55=0.132717 | TF_RSI=5m:RSI=65.92,15m:RSI=63.92,30m:RSI=62.03,1h:RSI=62.79,4h:RSI=55.28 | TF_MACD=5m:MACD=0.00029,5m:HIST=8.4e-05,15m:MACD=0.000153,15m:HIST=0.000135,30m:MACD=0.000325,30m:HIST=1e-05,1h:MACD=0.001067,1h:HIST=-0.000162,4h:MACD=-9.1e-05,4h:HIST=0.001051 | BS15=0.706 | RulesPassed=EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.71 (حد > 0.45)|RSI: 5/5 همسو + 0 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.71"
XLM-USDT,LONG,ریسک میانی,0.22250000,0.22176560,0.22396880,2025-12-20 12:14:34,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.220134,30m:EMA55=0.218096,1h:EMA21=0.218885,1h:EMA55=0.216684,4h:EMA21=0.218008,4h:EMA55=0.2246 | TF_RSI=5m:RSI=75.55,15m:RSI=69.54,30m:RSI=69.56,1h:RSI=67.0,4h:RSI=55.67 | TF_MACD=5m:MACD=0.000587,5m:HIST=0.000162,15m:MACD=0.000564,15m:HIST=0.000239,30m:MACD=0.000805,30m:HIST=0.000149,1h:MACD=0.001744,1h:HIST=-3.9e-05,4h:MACD=-0.00074,4h:HIST=0.001911 | BS15=0.714 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21 + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.71 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی"
